"";"Site.ID";"Site";"Location";"Region";"Period";"Start.BP.site";"End.BP.site";"Start.BP";"End.BP";"C14.Date";"C14...";"Start.BP.14c";"End.BP.14c";"Latitude";"Longitude";"Study.ID";"Individual.ID";"Sample.ID";"Averaged";"Sex";"Age";"Age_Cat";"C.b.coll.";"N.b.coll.";"C.N..bone.";"CN.accept";"X..collagen.yield..bone.";"elevation";"dist2coast";"d2coast_km";"elev.factor";"Temp_Mean";"Precip_Mean";"Temp_Mean_Seasonality";"Precip_Mean_Seasonality";"Temp_Mean.sd";"Precip_Mean.sd";"Temp_Mean_Seasonality.sd";"Precip_Mean_Seasonality.sd";"Demography.kde.14c";"Demography.kde.corr.14c";"Demography.kde.14c.sd";"Demography.kde.corr.14c.sd";"Citations";"median.year"
"122";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;727;577;787;27;"727";"577";-146,546;-74,704;763;"Cr5";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-10,9;13,1;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,37;134,09;0,79;0,03;0,03;1,35;0,01;4,01e-05;"2.07e-06";"1.39e-05";"7.12e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";676
"123";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;722;574;775;20;"722";"574";-146,546;-74,704;764;"Cr8";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,9;11,7;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,39;134,09;0,78;0,03;0,03;1,51;0,01;4,06e-05;"2.11e-06";"1.39e-05";"7.28e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";667
"124";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;719;570;765;20;"719";"570";-146,546;-74,704;765;"Cr10";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,9;13,5;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,4;134,27;0,78;0,03;0,02;1,88;0,01;4,11e-05;"2.14e-06";"1.38e-05";"7.17e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";662
"125";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;644;547;645;20;"644";"547";-146,546;-74,704;766;"Cr11";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-12,8;13,5;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,44;133,11;0,79;0,05;0,01;2,49;0,01;4,14e-05;"2.16e-06";"1.4e-05";"7.24e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";596
"126";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;731;644;830;20;"731";"644";-146,546;-74,704;768;"Cr15";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-13,3;14,3;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,06;2,36;134,37;0,79;0,02;0,02;1,26;0;3,93e-05;"2.03e-06";"1.36e-05";"7.18e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";718
"127";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;659;559;690;20;"659";"559";-146,546;-74,704;769;"Cr16";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-14;13,6;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,43;133,11;0,79;0,04;0,01;2,07;0,01;4,15e-05;"2.16e-06";"1.39e-05";"7.3e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";609
"128";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;653;554;670;29;"653";"554";-146,546;-74,704;770;"Cr17";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,4;14,4;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,43;133,11;0,79;0,05;0,01;2,29;0,01;4,11e-05;"2.16e-06";"1.37e-05";"7.33e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";601
"129";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;670;569;735;15;"670";"569";-146,546;-74,704;771;"Cr19";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,4;12,4;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,42;134,12;0,78;0,03;0,01;2,32;0,01;4,14e-05;"2.15e-06";"1.38e-05";"7.32e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";635
"130";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;626;537;610;15;"626";"537";-146,546;-74,704;775;"Cr31";"#N/A";"#N/A";"M";"Adolescent";"#N/A";-14;13,3;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,42;132,62;0,78;0,05;0,03;2,35;0,01;3,99e-05;"2.09e-06";"1.37e-05";"7.31e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";565
"131";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;625;524;595;20;"625";"524";-146,546;-74,704;776;"Cr32";"#N/A";"#N/A";"M";"Adolescent";"#N/A";-14,3;13;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,07;2,4;132,62;0,79;0,04;0,03;1,97;0,01;3,83e-05;"2.02e-06";"1.37e-05";"7.22e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";558
"132";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;650;552;660;20;"650";"552";-146,546;-74,704;778;"Cr34";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-13,5;13,6;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,44;133,11;0,79;0,05;0,01;2,39;0,01;4,15e-05;"2.16e-06";"1.39e-05";"7.36e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";601
"133";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;634;550;650;15;"634";"550";-146,546;-74,704;779;"Cr35";"#N/A";"#N/A";"M";"Adolescent";"#N/A";-12,6;12,8;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,44;132,89;0,79;0,05;0,01;2,49;0,01;4,14e-05;"2.17e-06";"1.4e-05";"7.28e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";599
"134";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;665;564;715;20;"665";"564";-146,546;-74,704;780;"Cr36";"#N/A";"#N/A";"F";"Adolescent";"#N/A";-13,7;13,4;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,43;134,12;0,79;0,03;0,02;2,17;0,01;4,12e-05;"2.17e-06";"1.39e-05";"7.29e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";615
"135";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;648;551;655;20;"648";"551";-146,546;-74,704;782;"Cr40";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-13,5;13,1;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,44;133,11;0,79;0,05;0,01;2,42;0,01;4,12e-05;"2.16e-06";"1.37e-05";"7.27e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";599
"136";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;629;538;620;20;"629";"538";-146,546;-74,704;783;"Cr41";"#N/A";"#N/A";"M";"Adolescent";"#N/A";-13,6;13;"3.1";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,43;132,62;0,78;0,05;0,02;2,43;0,01;4,05e-05;"2.11e-06";"1.38e-05";"7.34e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";589
"137";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;727;675;825;15;"727";"675";-146,546;-74,704;785;"Cr45";"#N/A";"#N/A";"M";"Adolescent";"#N/A";-13,1;14,6;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,06;2,36;134,05;0,79;0,02;0,02;1,22;0;3,93e-05;"2.03e-06";"1.37e-05";"7,00E-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";710
"138";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;728;672;820;20;"728";"672";-146,546;-74,704;786;"Cr49";"#N/A";"#N/A";"F";"Middle Adult";"#N/A";-12,6;13,9;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,36;134,05;0,79;0,02;0,02;1,2;0;3,96e-05;"2.04e-06";"1.39e-05";"7.16e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";711
"139";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;791;683;880;20;"791";"683";-146,546;-74,704;787;"Cr50";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-11,7;14,6;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,09;2,44;131,67;0,77;0,03;0,06;1,92;0,01;3,71e-05;"1.92e-06";"1.33e-05";"6.8e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";750
"140";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;668;564;721;24;"668";"564";-146,546;-74,704;788;"Cr52";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-11,7;14,9;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,43;134,12;0,79;0,03;0,02;2,21;0,01;4,14e-05;"2.15e-06";"1.4e-05";"7.34e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";626
"141";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;723;657;785;20;"723";"657";-146,546;-74,704;790;"Cr55";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-13,7;13,4;"3.1";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,37;134,37;0,78;0,03;0,03;1,17;0,01;4,03e-05;"2.08e-06";"1.39e-05";"7.15e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";672
"142";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;731;674;830;20;"731";"674";-146,546;-74,704;791;"Cr58";"#N/A";"#N/A";"F";"Adolescent";"#N/A";-12,9;14,1;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,06;2,36;134,05;0,79;0,02;0,02;1,27;0;3,93e-05;"2.03e-06";"1.37e-05";"7.04e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";718
"143";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;656;559;685;15;"656";"559";-146,546;-74,704;792;"Cr63";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,6;13,3;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,44;133,11;0,79;0,04;0,01;1,99;0,01;4,13e-05;"2.17e-06";"1.41e-05";"7.24e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";609
"144";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;767;680;865;20;"767";"680";-146,546;-74,704;793;"Cr65";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-12,2;14,5;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,07;2,4;133,05;0,78;0,03;0,06;1,94;0,01;3,85e-05;"1.95e-06";"1.37e-05";"6.98e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";734
"145";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;767;680;865;20;"767";"680";-146,546;-74,704;794;"Cr68";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,4;13,2;"3.1";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,07;2,4;133,05;0,78;0,03;0,06;1,93;0,01;3,82e-05;"1.98e-06";"1.35e-05";"6.87e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";735
"146";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;794;690;895;20;"794";"690";-146,546;-74,704;795;"Cr69";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-12,5;14;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,1;2,45;131,67;0,78;0,03;0,04;2;0,01;3,65e-05;"1.86e-06";"1.32e-05";"6.82e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";762
"147";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;726;673;820;15;"726";"673";-146,546;-74,704;796;"Cr71";"#N/A";"#N/A";"F";"Middle Adult";"#N/A";-13,3;13,1;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,36;134,05;0,79;0,02;0,02;1,17;0;3,96e-05;"2.04e-06";"1.37e-05";"7.14e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";706
"148";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;895;687;902;25;"895";"687";-146,546;-74,704;797;"Cr73";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-11,4;15,3;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,1;2,45;133,2;0,78;0,03;0,04;2,36;0,01;3,67e-05;"1.85e-06";"1.34e-05";"6.75e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";795
"149";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;725;672;815;15;"725";"672";-146,546;-74,704;798;"Cr74";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-11,8;14,2;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,36;134,05;0,79;0,02;0,02;1,13;0;3,97e-05;"2.04e-06";"1.38e-05";"7.08e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";702
"150";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;914;773;970;15;"914";"773";-146,546;-74,704;799;"Cr76";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-12,4;14,8;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,07;2,4;133,52;0,79;0,02;0,04;2,41;0,01;3,64e-05;"1.83e-06";"1.33e-05";"6.67e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";830
"151";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;632;545;635;20;"632";"545";-146,546;-74,704;800;"Cr77";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-14,8;14,5;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,43;132,89;0,79;0,05;0,01;2,49;0,01;4,11e-05;"2.16e-06";"1.4e-05";"7.38e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";591
"152";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;897;731;920;20;"897";"731";-146,546;-74,704;801;"Cr79";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-11,3;14,3;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,11;2,45;132,93;0,78;0,03;0,03;2,71;0,02;3,61e-05;"1.84e-06";"1.32e-05";"6.73e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";808
"153";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;668;568;730;15;"668";"568";-146,546;-74,704;802;"Cr80";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-14;13,4;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,05;2,42;134,12;0,79;0,03;0,02;2,31;0,01;4,13e-05;"2.15e-06";"1.39e-05";"7.21e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";630
"154";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;764;679;860;15;"764";"679";-146,546;-74,704;803;"Cr81";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-13,9;14,4;"3.3";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,07;2,38;133,05;0,78;0,03;0,06;1,8;0,01;3,87e-05;"1.99e-06";"1.34e-05";"7.01e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";731
"155";"Ayaorcco";"Ayaorcco";"Aja Valley";"South Highlands";"Late Intermediate Period";900;500;661;560;695;20;"661";"560";-146,546;-74,704;805;"Cr83";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-12,2;12,5;"3.2";"y";"#N/A";2776;"8.330.576.159";"8.330.576.159";"Mid-elevation";12,04;2,43;133,47;0,79;0,04;0,01;2,06;0,01;4,15e-05;"2.17e-06";"1.39e-05";"7.36e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";611
"156";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;632;529;616;27;"632";"529";-147,136;-746,577;806;"Cr84";"#N/A";"#N/A";"F";"Adolescent";"#N/A";-14,3;14;"3.2";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,05;2,42;132,62;0,79;0,05;0,03;2,4;0,01;4,01e-05;"2.11e-06";"1.4e-05";"7.32e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";582
"157";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;653;555;670;20;"653";"555";-147,136;-746,577;807;"Cr85";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-13,3;13,5;"3.2";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,44;133,11;0,79;0,05;0,01;2,26;0,01;4,16e-05;"2.17e-06";"1.4e-05";"7.34e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";605
"158";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;655;554;673;32;"655";"554";-147,136;-746,577;808;"Cr86";"#N/A";"#N/A";"F";"Young Adult";"#N/A";-14,6;14,4;"3.2";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,43;133,11;0,79;0,04;0,01;2,28;0,01;4,14e-05;"2.16e-06";"1.4e-05";"7.25e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";603
"159";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;650;552;660;20;"650";"552";-147,136;-746,577;809;"Cr89";"#N/A";"#N/A";"F";"Middle Adult";"#N/A";-12,9;11,9;"3.3";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,44;133,11;0,79;0,05;0,01;2,38;0,01;4,13e-05;"2.16e-06";"1.4e-05";"7.29e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";601
"160";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;664;563;710;20;"664";"563";-147,136;-746,577;812;"Cr93";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-12,7;13,3;"3.3";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,05;2,43;134,12;0,79;0,03;0,02;2,12;0,01;4,14e-05;"2.16e-06";"1.39e-05";"7.26e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";615
"161";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;671;567;735;20;"671";"567";-147,136;-746,577;813;"Cr98";"#N/A";"#N/A";"F";"Middle Adult";"#N/A";-11,7;11,7;"3.1";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,42;134,12;0,79;0,03;0,02;2,27;0,01;4,14e-05;"2.14e-06";"1.4e-05";"7.35e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";635
"162";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;631;549;640;15;"631";"549";-147,136;-746,577;814;"Cr102";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-12,6;12;"3.3";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,44;132,89;0,79;0,05;0,01;2,52;0,01;4,13e-05;"2.16e-06";"1.39e-05";"7.36e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";595
"163";"Ayapata";"Ayapata";"Tierras Blanca Valley";"South Highlands";"Late Intermediate Period";700;500;661;557;689;30;"661";"557";-147,136;-746,577;815;"Cr105";"#N/A";"#N/A";"M";"Young Adult";"#N/A";-13,4;14,3;"3.2";"y";"#N/A";2979;"8.232.303.451";"8.232.303.451";"Mid-elevation";12,04;2,43;133,47;0,79;0,04;0,01;2,19;0,01;4,13e-05;"2.15e-06";"1.39e-05";"7.17e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";608
