Site.ID;Site;Location;Region;Period;Start.BP.site;End.BP.site;Start.BP;End.BP;C14.Date;C14...;Start.BP.14c;End.BP.14c;Latitude;Longitude;Study.ID;Individual.ID;Sample.ID;Averaged;Sex;Age;Age_Cat;C.b.coll.;N.b.coll.;C.N..bone.;CN.accept;X..collagen.yield..bone.;elevation;dist2coast;d2coast_km;elev.factor;Temp_Mean;Precip_Mean;Temp_Mean_Seasonality;Precip_Mean_Seasonality;Temp_Mean.sd;Precip_Mean.sd;Temp_Mean_Seasonality.sd;Precip_Mean_Seasonality.sd;Demography.kde.14c;Demography.kde.corr.14c;Demography.kde.14c.sd;Demography.kde.corr.14c.sd;Citations;median.year;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;649;42;#N/A;#N/A;#N/A;#N/A;#N/A;-10.3;8.3;3.48;y;23.2;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000255937;1.75e-06;7.64e-05;7.55e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;650;43;#N/A;#N/A;#N/A;#N/A;#N/A;-10.1;10.2;3.21;y;21.4;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000256566;1.74e-06;7.57e-05;7.43e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;651;44;#N/A;#N/A;#N/A;#N/A;#N/A;-11.2;9.7;3.45;y;26.9;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.34;0.01;0.000256682;1.75e-06;7.54e-05;7.37e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;652;45;#N/A;#N/A;#N/A;#N/A;#N/A;-11.8;10.6;3.29;y;21.5;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.35;0.01;0.000257763;1.74e-06;7.61e-05;7.48e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;653;46;#N/A;#N/A;#N/A;#N/A;#N/A;-9.9;10.1;3.24;y;20.5;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.35;0.01;0.000256577;1.76e-06;7.66e-05;7.52e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;654;47;#N/A;#N/A;#N/A;#N/A;#N/A;-9.7;12.3;3.19;y;20.7;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.35;0.01;0.000256144;1.74e-06;7.67e-05;7.57e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;655;73;#N/A;#N/A;#N/A;#N/A;#N/A;-9.3;9.2;3.2;y;20.1;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000257216;1.75e-06;7.58e-05;7.55e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;656;74;#N/A;#N/A;#N/A;#N/A;#N/A;-10.1;9.4;3.23;y;19.4;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000257073;1.76e-06;7.63e-05;7.46e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;657;75;#N/A;#N/A;#N/A;#N/A;#N/A;-11.8;8.9;3.18;y;23.9;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.34;0.01;0.000256855;1.74e-06;7.58e-05;7.44e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;658;76;#N/A;#N/A;#N/A;#N/A;#N/A;-11.4;9.8;3.19;y;20.4;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.34;0.01;0.000256452;1.74e-06;7.63e-05;7.53e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;659;78;#N/A;#N/A;#N/A;#N/A;#N/A;-10.8;9.6;3.2;y;23.3;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.32;0.01;0.000256216;1.75e-06;7.57e-05;7.58e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;660;79;#N/A;#N/A;#N/A;#N/A;#N/A;-11.9;8.8;3.16;y;19.8;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.00025687;1.75e-06;7.63e-05;7.38e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;661;80;#N/A;#N/A;#N/A;#N/A;#N/A;-9.3;9.5;3.23;y;23.4;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.34;0.01;0.000257263;1.74e-06;7.68e-05;7.42e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;588.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;662;119;#N/A;#N/A;#N/A;#N/A;#N/A;-11.6;8.4;3.14;y;20.1;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000257151;1.74e-06;7.65e-05;7.39e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cemetery 1003;Samaca Basin;Ica Valley;South Coast;Late Intermediate Period;860;310;860;310;NA;NA;#N/A;#N/A;-146.438;-756.282;663;120;#N/A;#N/A;#N/A;#N/A;#N/A;-10.9;9.9;3.28;y;22.1;218;1.790.496.762;1.790.496.762;Mid-elevation;18.66;0.67;145.99;1.04;0.05;0.02;2.33;0.01;0.000256404;1.76e-06;7.64e-05;7.48e-07;Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.;584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
