Site.ID,Site,Location,Region,Period,Start.BP.site,End.BP.site,Start.BP,End.BP,C14.Date,C14...,Start.BP.14c,End.BP.14c,Latitude,Longitude,Study.ID,Individual.ID,Sample.ID,Averaged,Sex,Age,Age_Cat,C.b.coll.,N.b.coll.,C.N..bone.,CN.accept,X..collagen.yield..bone.,elevation,dist2coast,d2coast_km,elev.factor,Temp_Mean,Precip_Mean,Temp_Mean_Seasonality,Precip_Mean_Seasonality,Temp_Mean.sd,Precip_Mean.sd,Temp_Mean_Seasonality.sd,Precip_Mean_Seasonality.sd,Demography.kde.14c,Demography.kde.corr.14c,Demography.kde.14c.sd,Demography.kde.corr.14c.sd,Citations,median.year
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,271,Burial 610,2291,#N/A,#N/A,#N/A,#N/A,-15.02,12.32,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.39,0.03,0.000102238,0.00000247,0.0000327,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1002
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,272,Burial 607,2039,#N/A,#N/A,#N/A,#N/A,-12.2,19.9,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.4,0.03,0.000102418,0.00000249,0.000033,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1004
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,273,Burial 609,2079,#N/A,#N/A,#N/A,#N/A,-15.2,15.7,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.37,0.03,0.000102386,0.00000247,0.0000332,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",998
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,274,Burial 726,2574,#N/A,#N/A,#N/A,#N/A,-12.1,18.99,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.36,0.03,0.000101892,0.00000248,0.0000331,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1000
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,275,Burial 741,2666,#N/A,#N/A,#N/A,#N/A,-12.09,20,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.4,0.03,0.000101303,0.00000247,0.000033,0.0000012,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1002
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,276,Burial 750,3107,#N/A,#N/A,#N/A,#N/A,-12.4,20.49,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.39,0.03,0.000102165,0.00000248,0.0000326,0.0000012,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1002
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,277,Burial 754,3218,#N/A,M,45--50,#N/A,-12.13,19.82,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.4,0.03,0.00010195,0.00000248,0.0000331,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1001
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,278,Burial 703,#N/A,#N/A,#N/A,#N/A,#N/A,-12.4,16.9,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.4,0.03,0.000102293,0.00000248,0.0000331,0.0000012,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",999
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,279,Burial 705,1502,#N/A,#N/A,#N/A,#N/A,-12.7,20.7,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.37,0.03,0.00010248,0.00000246,0.000033,0.00000121,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1000
Chiribaya Alta,Chiribaya Alta,Ilo Valley,South Coast,Late Intermediate Period,1162,839,1162,839,NA,NA,#N/A,#N/A,-17.6426,-71.3091,280,Burial 713,1635,#N/A,#N/A,#N/A,#N/A,-10.2,21.6,#N/A,y,#N/A,205,7119.613738,7.119613738,Coastal,19.46,0.08,180.55,0.87,0.05,0,2.38,0.03,0.000102341,0.00000248,0.0000328,0.0000012,"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.; Knudson, K. J., Aufderheide, A. E., & Buikstra, J. E. (2007). Seasonality and paleodiet in the Chiribaya polity of southern Peru. Journal of Archaeological Science, 34(3), 451-462.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J., & Buikstra, J. E. (2007). Residential mobility and resource use in the Chiribaya polity of southern Peru: strontium isotope analysis of archaeological tooth enamel and bone. International Journal of Osteoarchaeology, 17(6), 563-580.; Tomczak, P. D. (2003). Prehistoric diet and socioeconomic relationships within the Osmore Valley of southern Peru. Journal of Anthropological Archaeology, 22(3), 262-278.; Knudson, K. J., Williams, H. M., Buikstra, J. E., Tomczak, P. D., Gordon, G. W., & Anbar, A. D. (2010). Introducing ?88/86Sr analysis in archaeology: a demonstration of the utility of strontium isotope fractionation in paleodietary studies. Journal of Archaeological Science, 37(9), 2352-2364.;",1001
